osm_id,code,fclass,name,objectid2,province,district,tehsil,lat,lng
2953146408,2512,clothes,H. Karim Buksh,354,PUNJAB,LAHORE,LAHORE CANTT,31.5615,74.3193
2953146415,2101,pharmacy,Fazal Din & Sons,354,PUNJAB,LAHORE,LAHORE CANTT,31.563,74.3167
2953146416,2009,courthouse,Lahore High Court,354,PUNJAB,LAHORE,LAHORE CANTT,31.5637,74.3148
2953146417,2009,courthouse,Supreme Court,354,PUNJAB,LAHORE,LAHORE CANTT,31.5648,74.3129
2953146438,2302,fast_food,کینٹکی فرائیڈ چکن,354,PUNJAB,LAHORE,LAHORE CANTT,31.5621,74.318
2953190108,2504,mall,Panorama Shopping Centre,354,PUNJAB,LAHORE,LAHORE CANTT,31.562,74.3212
2953190109,2601,bank,سونیری بینک,354,PUNJAB,LAHORE,LAHORE CANTT,31.5604,74.3223
2953398986,2504,mall,Pace Shopping Mall,354,PUNJAB,LAHORE,LAHORE CANTT,31.5153,74.3424
2953398991,2504,mall,Hafeez Centre,354,PUNJAB,LAHORE,LAHORE CANTT,31.5161,74.3429
2953398992,2501,supermarket,Chen one,354,PUNJAB,LAHORE,LAHORE CANTT,31.5163,74.3423
2953398997,2504,mall,Gulberg Centre,354,PUNJAB,LAHORE,LAHORE CANTT,31.5148,74.3438
2953399005,2302,fast_food,سب وے,354,PUNJAB,LAHORE,LAHORE CANTT,31.5108,74.3459
2953399014,2504,mall,Big City Tower,354,PUNJAB,LAHORE,LAHORE CANTT,31.5104,74.3396
2960151105,2733,archaeological,مکلی قبرستان,526,SINDH,THATTA,THATTA,24.753,67.9003
2960151105,2721,attraction,مکلی قبرستان,526,SINDH,THATTA,THATTA,24.753,67.9003
2960170283,2733,archaeological,Harappa,404,PUNJAB,SAHIWAL,SAHIWAL,30.6271,72.8665
2960170283,2721,attraction,Harappa,404,PUNJAB,SAHIWAL,SAHIWAL,30.6271,72.8665
2961536090,2082,school,Government High School  No. 2,329,PUNJAB,GUJRANWALA,WAZIRABAD,32.2984,74.1479
2961536091,2082,school,Government High School No 1,329,PUNJAB,GUJRANWALA,WAZIRABAD,32.2956,74.1513
2961536113,2110,hospital,Ashraf Hospital,329,PUNJAB,GUJRANWALA,WAZIRABAD,32.3105,74.1455
2961536114,2110,hospital,Fatima Bashir Hospital,329,PUNJAB,GUJRANWALA,WAZIRABAD,32.307,74.1475
2961536115,2101,pharmacy,,329,PUNJAB,GUJRANWALA,WAZIRABAD,32.3068,74.1475
2963708804,2504,mall,Satellite Town Market,326,PUNJAB,GUJRANWALA,GUJRANWALA CITY,32.1633,74.2034
2965411133,2511,convenience,,329,PUNJAB,GUJRANWALA,WAZIRABAD,32.4027,74.1224
2973877744,2404,guesthouse,Maha guest house,149,DISPUTED TERRITORY,DISPUTED TERRITORY,DISPUTED TERRITORY,34.8445,76.8286
2973877845,2404,guesthouse,,149,DISPUTED TERRITORY,DISPUTED TERRITORY,DISPUTED TERRITORY,34.8443,76.8295
2973877866,2404,guesthouse,,149,DISPUTED TERRITORY,DISPUTED TERRITORY,DISPUTED TERRITORY,34.845,76.8283
2973877902,2422,camp_site,,149,DISPUTED TERRITORY,DISPUTED TERRITORY,DISPUTED TERRITORY,34.8474,76.829
2973877903,2110,hospital,,149,DISPUTED TERRITORY,DISPUTED TERRITORY,DISPUTED TERRITORY,34.848,76.8318
2981453269,2301,restaurant,Shahbaz Tikka,325,PUNJAB,GUJRANWALA,GUJRANWALA,32.091,74.202
2987668210,2303,cafe,Cafeteria,503,SINDH,SUKKUR,NEW SUKKUR,27.7019,68.8443
2987668473,2303,cafe,Cafeteria,503,SINDH,SUKKUR,NEW SUKKUR,27.7023,68.8446
2987675107,2251,sports_centre,Sports Center Complex,503,SINDH,SUKKUR,NEW SUKKUR,27.7015,68.8465
2987679194,2111,clinic,,503,SINDH,SUKKUR,NEW SUKKUR,27.7029,68.8439
2987681526,2302,fast_food,KFC,503,SINDH,SUKKUR,NEW SUKKUR,27.7011,68.8465
2991873866,2301,restaurant,Super Awan Hotal,339,PUNJAB,JHELUM,DINA,33.0168,73.6363
2993615396,2502,bakery,Rahat,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.667,73.0735
2993615950,2301,restaurant,Habibi,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.6663,73.074
2998741452,2723,monument,Tower,466,SINDH,LARKANA,LARKANA,27.551,68.2145
3007164070,2301,restaurant,Sar-e-Rah,414,PUNJAB,SHEIKHUPURA,SHEIKHUPURA,31.5912,73.685
3020271638,2951,comms_tower,,483,SINDH,SANGHAR,KHIPRO,25.6965,69.4768
3020626171,2951,comms_tower,,528,SINDH,UMER KOT,PITHORO,25.5226,69.2351
3037257574,2401,hotel,Kutton Resort,14,AZAD KASHMIR,NEELUM,ATHUMQAM,34.5617,73.8055
3037408245,2110,hospital,Labour Hospital,43,BALOCHISTAN,HARNAI,Khost,30.1062,67.9323
3038286732,2742,viewpoint,,14,AZAD KASHMIR,NEELUM,ATHUMQAM,34.8194,74.0693
3054280084,2733,archaeological,Mandir Tomri Sahab,329,PUNJAB,GUJRANWALA,WAZIRABAD,32.2826,74.1335
3054280084,2721,attraction,Mandir Tomri Sahab,329,PUNJAB,GUJRANWALA,WAZIRABAD,32.2826,74.1335
3055779508,2204,park,Zaib-un-Nisa Park,369,PUNJAB,MULTAN,MULTAN CITY,30.1863,71.4548
3055785673,2302,fast_food,برگر کنگ,369,PUNJAB,MULTAN,MULTAN CITY,30.2173,71.4717
3055795983,2952,water_tower,Hassan Parwana Water Reservoir,369,PUNJAB,MULTAN,MULTAN CITY,30.1881,71.4537
3055801017,2501,supermarket,Food Festival,369,PUNJAB,MULTAN,MULTAN CITY,30.1865,71.4574
3058758054,2110,hospital,Government Hospital,372,PUNJAB,MUZAFFARGARH,ALIPUR,29.3872,70.9159
3060566231,2962,water_well,,517,SINDH,THAR PARKAR,NAGAR PARKAR,24.5778,70.9354
3063508550,2084,college,,366,PUNJAB,MIANWALI,MIANWALI,32.6031,71.6185
3065262510,2204,park,شالامار باغ,354,PUNJAB,LAHORE,LAHORE CANTT,31.5872,74.3821
3072544364,2081,university,جامعہ عبد الولی خان مردان,262,KHYBER PAKHTUNKHWA,MARDAN,MARDAN,34.1907,72.0368
3072544375,2723,monument,Bacha Khan Monument,262,KHYBER PAKHTUNKHWA,MARDAN,MARDAN,34.1918,72.0347
3072544377,2724,memorial,Mardan Gate Memorial,262,KHYBER PAKHTUNKHWA,MARDAN,MARDAN,34.1922,72.0347
3076012738,2723,monument,Jamrud Fort,164,FATA,KHYBER AGENCY,JAMRUD,34.0033,71.3784
3077025697,2722,museum,Cultural Museum Gulmit,209,GILGIT BALTISTAN,HUNZA NAGAR,GOJAL,36.3893,74.8652
3082093047,2301,restaurant,کینٹکی فرائیڈ چکن,340,PUNJAB,JHELUM,JHELUM,32.9201,73.7188
3084337279,2001,police,"Police Station, Cantt.",217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1465,73.2129
3089253043,2901,toilet,,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1515,73.2169
3089253045,2564,car_wash,,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1515,73.2169
3092956230,2564,car_wash,,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1707,73.2251
3093003679,2101,pharmacy,Indus Medicose,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1712,73.2255
3093706571,2101,pharmacy,Qureshi Medicose,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1477,73.2128
3093734005,2601,bank,Askari Bank Ltd - ATM Only,401,PUNJAB,RAWALPINDI,RAWALPINDI,33.5883,73.0759
3093742233,2601,bank,Allied Bank Ltd - ATM Only,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.6454,72.9756
3093742473,2303,cafe,,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.6453,72.9757
3093921138,2601,bank,Bank Al-Habib,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1867,73.2326
3093921140,2601,bank,فیصل بینک,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1864,73.2325
3093921141,2101,pharmacy,Habib Chemist,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1802,73.23
3093921142,2601,bank,Habib Metro Bank,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1866,73.2326
3093921143,2502,bakery,Mir Bakers,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1887,73.2345
3093921144,2505,department_store,Moon Emporium,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.189,73.234
3093921145,2512,clothes,Mushrooms,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1804,73.23
3093921146,2301,restaurant,Saif Resturant,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1888,73.2336
3093921147,2404,guesthouse,Travel Lodge,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.186,73.2323
3093921148,2081,university,Virtual University Abbotabad Campus,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1803,73.23
3094657575,2401,hotel,Gilani's Regency Hotel,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.171,73.2237
3094958559,2009,courthouse,Supreme Court,13,AZAD KASHMIR,MUZAFFARABAD,MUZAFFARABAD,34.3466,73.4637
3094980496,2008,town_hall,Municipal Coorporation,326,PUNJAB,GUJRANWALA,GUJRANWALA CITY,32.1474,74.1928
3095475416,2401,hotel,Abbott Gardens,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1869,73.2327
3095475417,2301,restaurant,Greens Restaurant,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1871,73.2328
3095491381,2301,restaurant,Saif Wedding Hall,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1887,73.234
3096048894,2504,mall,Trust Plaza,326,PUNJAB,GUJRANWALA,GUJRANWALA CITY,32.1741,74.1834
3097611097,2001,police,Sikanderabad Police Station,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1676,73.2239
3098101819,2723,monument,Clock Tower,418,PUNJAB,SIALKOT,SIALKOT,32.5161,74.5564
3099701969,2567,travel_agent,PiA Booking,418,PUNJAB,SIALKOT,SIALKOT,32.503,74.549
3099717240,2204,park,Cantt Park,418,PUNJAB,SIALKOT,SIALKOT,32.511,74.5288
3099717882,2302,fast_food,KFC,418,PUNJAB,SIALKOT,SIALKOT,32.5125,74.5244
3100986041,2541,car_dealership,Toyota Abbott Motors,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.2341,73.2363
3101019954,2502,bakery,Rahat Bakers,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.2452,73.2421
3102667433,2110,hospital,,351,PUNJAB,KHUSHAB,KHUSHAB,32.068,72.0908
3104458554,2511,convenience,,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1517,73.2171
3105253739,2401,hotel,Hamala Inn,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1415,73.213
3105253741,2601,bank,National Savings Centre,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1413,73.2132
3105253742,2401,hotel,Ramlina Hotel,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1413,73.2132
3105315786,2567,travel_agent,Sarban Travels,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1436,73.2147
3105957260,2511,convenience,,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1508,73.2168
3108263633,2204,park,Jinnah Park,419,PUNJAB,TOBA TEK SINGH,GOJRA,31.1479,72.6817
3110903969,2511,convenience,,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1556,73.2221
3110903970,2564,car_wash,,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1557,73.2223
3118451089,2723,monument,Shrine of Hazrat Pir Saidan Shah,405,PUNJAB,SARGODHA,BHALWAL,32.556,73.1446
3124216509,2525,mobile_phone_shop,,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1484,73.2121
3124216510,2001,police,Jinahabad Police Station,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1919,73.2408
3124216511,2525,mobile_phone_shop,Qmobile Service Centre,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1487,73.2113
3124216512,2525,mobile_phone_shop,Qmobile,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1481,73.212
3124216516,2525,mobile_phone_shop,,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1482,73.2121
3124216517,2525,mobile_phone_shop,,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1483,73.2122
3124216523,2525,mobile_phone_shop,,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1484,73.2117
3124217271,2952,water_tower,,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1921,73.2424
3124584775,2601,bank,BankIslami,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1704,73.2252
3125241013,2303,cafe,picnic point balaKot,258,KHYBER PAKHTUNKHWA,MANSEHRA,BALAKOT,34.5035,73.3522
3128326911,2512,clothes,ChenOne,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1738,73.2272
3128326913,2404,guesthouse,Hills City Guest House,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1746,73.2289
3130733355,2601,bank,عسکری بینک,401,PUNJAB,RAWALPINDI,RAWALPINDI,33.5363,73.1321
3132918747,2601,bank,First Women Bank,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1878,73.2332
3132918748,2601,bank,MCB Bank Jhangi Br.,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1855,73.2321
3135752010,2301,restaurant,Nawab's Restaurant,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1894,73.2355
3135833899,2601,bank,HBL Sikandarabad,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1752,73.2271
3135833900,2302,fast_food,Milano Pizza,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1748,73.2266
3135833902,2515,bookshop,Oxford University Press,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1752,73.2267
3135833906,2505,department_store,Utility Store,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.175,73.2263
3140095946,2082,school,Sadequain Grammer School,0,SINDH,KARACHI,GULSHAN E IQBAL TOWN,24.9278,67.1315
3141333000,2301,restaurant,Bandhun Wedding Hall,217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,34.1797,73.2303
3143585086,2302,fast_food,OPTP,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.5218,73.1498
3144544518,2301,restaurant,spring onion,330,PUNJAB,GUJRAT,GUJRAT,32.5757,74.075
3144548123,2110,hospital,Ayesha Hospital,330,PUNJAB,GUJRAT,GUJRAT,32.577,74.0749
3144895064,2301,restaurant,Al-khaleej Restaurant,330,PUNJAB,GUJRAT,GUJRAT,32.5756,74.075
3144896844,2301,restaurant,Bhaiyya Pizza,330,PUNJAB,GUJRAT,GUJRAT,32.576,74.0752
3144898204,2301,restaurant,Mirza Pizza & Fast Food,330,PUNJAB,GUJRAT,GUJRAT,32.5759,74.0751
3144909178,2301,restaurant,Prince Hotel & Restaurant,330,PUNJAB,GUJRAT,GUJRAT,32.5766,74.0811
3144913342,2301,restaurant,yummy36,330,PUNJAB,GUJRAT,GUJRAT,32.5767,74.081
3148811258,2301,restaurant,Chaman Ice cream,330,PUNJAB,GUJRAT,GUJRAT,32.5782,74.0801
3148849263,2301,restaurant,Ice Tech,330,PUNJAB,GUJRAT,GUJRAT,32.5782,74.0801
3148862109,2301,restaurant,Flavors Restaurant,330,PUNJAB,GUJRAT,GUJRAT,32.5956,74.0796
3148866649,2301,restaurant,Al-Nakhal,330,PUNJAB,GUJRAT,GUJRAT,32.5955,74.0797
3148870980,2301,restaurant,Silver Spoon,330,PUNJAB,GUJRAT,GUJRAT,32.5922,74.0799
3148880130,2301,restaurant,AFC Restaurant,330,PUNJAB,GUJRAT,GUJRAT,32.5765,74.0692
3148933311,2301,restaurant,فیصل ریسٹورنٹ,330,PUNJAB,GUJRAT,GUJRAT,32.5701,74.0713
3148940314,2082,school,Cadre Institute of Business,330,PUNJAB,GUJRAT,GUJRAT,32.5714,74.0748
3148944090,2082,school,Maqrooz Seerat un Nabvi,330,PUNJAB,GUJRAT,GUJRAT,32.5781,74.0802
3149034108,2082,school,Govt. Girls Model High School,330,PUNJAB,GUJRAT,GUJRAT,32.5791,74.0795
3149042102,2082,school,Municipal Model High School,330,PUNJAB,GUJRAT,GUJRAT,32.5866,74.0757
3150843743,2082,school,Vertex School  Of Management,330,PUNJAB,GUJRAT,GUJRAT,32.5716,74.0806
3150975772,2082,school,Ghazali Education System Senior Campus,330,PUNJAB,GUJRAT,GUJRAT,32.5943,74.0775
3151100332,2082,school,The Educator School,330,PUNJAB,GUJRAT,GUJRAT,32.5879,74.0839
3151188788,2082,school,Dar-e-Arqam,330,PUNJAB,GUJRAT,GUJRAT,32.5841,74.0874
3151216668,2084,college,E-Tech College,330,PUNJAB,GUJRAT,GUJRAT,32.5739,74.075
3151268473,2084,college,Ajmery College of Commerce,330,PUNJAB,GUJRAT,GUJRAT,32.5762,74.0749
3151276042,2084,college,Jamia Ghosia Naaemia Degree College For Women,330,PUNJAB,GUJRAT,GUJRAT,32.578,74.0823
3151278421,2084,college,Chenab College Of Commerce,330,PUNJAB,GUJRAT,GUJRAT,32.5812,74.0768
3151279213,2084,college,Girls Inter College Gujrat,330,PUNJAB,GUJRAT,GUJRAT,32.599,74.0788
3151287404,2084,college,Zamindar College,330,PUNJAB,GUJRAT,GUJRAT,32.6017,74.0789
3151303925,2110,hospital,Sultan Clinic,330,PUNJAB,GUJRAT,GUJRAT,32.5708,74.0749
3151308187,2110,hospital,بشیر ہسپتال,330,PUNJAB,GUJRAT,GUJRAT,32.5684,74.0726
3151317382,2110,hospital,Innayat Children Hospital,330,PUNJAB,GUJRAT,GUJRAT,32.5671,74.0662
3151320736,2110,hospital,Maternity Hospital,330,PUNJAB,GUJRAT,GUJRAT,32.5709,74.0754
3151324285,2110,hospital,الاحمد کلینک,330,PUNJAB,GUJRAT,GUJRAT,32.5721,74.0817
3151326945,2110,hospital,Atiya Clinic,330,PUNJAB,GUJRAT,GUJRAT,32.5756,74.0731
3151327373,2110,hospital,Rehmat Hospital,330,PUNJAB,GUJRAT,GUJRAT,32.5725,74.0749
3151330068,2110,hospital,Ali Children,330,PUNJAB,GUJRAT,GUJRAT,32.5776,74.075
3151332349,2110,hospital,Malik Haider Hospital,330,PUNJAB,GUJRAT,GUJRAT,32.5836,74.0732
3151336316,2110,hospital,Zoha Clinic,330,PUNJAB,GUJRAT,GUJRAT,32.5695,74.0843
3151337416,2110,hospital,Mirza Akram Hospital,330,PUNJAB,GUJRAT,GUJRAT,32.5792,74.0804
3151339106,2110,hospital,Gujrat Hospital,330,PUNJAB,GUJRAT,GUJRAT,32.5959,74.0795
3151342385,2110,hospital,Punjab Medical Center,330,PUNJAB,GUJRAT,GUJRAT,32.596,74.0796
3151345735,2110,hospital,Habib Clinic,330,PUNJAB,GUJRAT,GUJRAT,32.5992,74.1289
3151352472,2110,hospital,Umeed Clinic and Maternity Hospital,330,PUNJAB,GUJRAT,GUJRAT,32.6081,74.0791
3151357040,2084,college,Gujrat College of Commerce,330,PUNJAB,GUJRAT,GUJRAT,32.6123,74.0796
3151361192,2120,doctors,Zain Clinic,330,PUNJAB,GUJRAT,GUJRAT,32.5725,74.082
3151414107,2120,doctors,Dr Waseem Butt,330,PUNJAB,GUJRAT,GUJRAT,32.5767,74.0842
3151672692,2120,doctors,"Dr Shabbir Mirza, Chest Specialist",330,PUNJAB,GUJRAT,GUJRAT,32.5818,74.0805
3151680473,2601,bank,میزان بینک,330,PUNJAB,GUJRAT,GUJRAT,32.5661,74.0755
3151694636,2601,bank,MCB Bank Railway Road Branch,330,PUNJAB,GUJRAT,GUJRAT,32.5685,74.0726
3151696450,2601,bank,WallStreet Exchange Company Gujrat Branch,330,PUNJAB,GUJRAT,GUJRAT,32.5695,74.0719
3151698860,2601,bank,UBL,330,PUNJAB,GUJRAT,GUJRAT,32.5712,74.0701
3151716159,2601,bank,First Women Bank Ltd,330,PUNJAB,GUJRAT,GUJRAT,32.5713,74.0748
3151717733,2084,college,Punjab College of Commerce,330,PUNJAB,GUJRAT,GUJRAT,32.5732,74.0679
3151719840,2601,bank,Saudi Pak Bank,330,PUNJAB,GUJRAT,GUJRAT,32.5723,74.0689
3151723480,2601,bank,Bank Of Punjab,330,PUNJAB,GUJRAT,GUJRAT,32.5714,74.0748
3151724834,2601,bank,ایچ بی ایل پاکستان,330,PUNJAB,GUJRAT,GUJRAT,32.5749,74.0749
3151732484,2601,bank,MCB : Bank,330,PUNJAB,GUJRAT,GUJRAT,32.5922,74.0801
3151733900,2601,bank,Sadiq Center,330,PUNJAB,GUJRAT,GUJRAT,32.585,74.0688
3151739937,2601,bank,HBL Express Gujrat,330,PUNJAB,GUJRAT,GUJRAT,32.5884,74.053
3151739965,2601,bank,ایچ بی ایل پاکستان,330,PUNJAB,GUJRAT,GUJRAT,32.5818,74.0581
3151746227,2601,bank,National Bank Of Pakistan,330,PUNJAB,GUJRAT,GUJRAT,32.5823,74.058
3151755611,2601,bank,الائیڈ بینک,330,PUNJAB,GUJRAT,GUJRAT,32.578,74.0802
3151756438,2601,bank,ایچ بی ایل پاکستان,330,PUNJAB,GUJRAT,GUJRAT,32.5843,74.0803
3151760101,2601,bank,"Bank of Punjab, University Branch",330,PUNJAB,GUJRAT,GUJRAT,32.6373,74.1595
3151811326,2084,college,Superior College,330,PUNJAB,GUJRAT,GUJRAT,32.5841,74.0767
3151824932,2602,atm,Habib Bank Limited ATM,330,PUNJAB,GUJRAT,GUJRAT,32.5749,74.0749
3151837306,2602,atm,Bank Of Punjab ATM,330,PUNJAB,GUJRAT,GUJRAT,32.5715,74.0749
3151837397,2602,atm,First Women Bank ATM,330,PUNJAB,GUJRAT,GUJRAT,32.5713,74.0748
3151838528,2601,bank,"UBL Kachairi Rd, Branch",330,PUNJAB,GUJRAT,GUJRAT,32.5779,74.0801
3151838678,2602,atm,UBL,330,PUNJAB,GUJRAT,GUJRAT,32.5712,74.0701
3151839081,2602,atm,"Allied Bank ATM, Circular Rd Gujrat",330,PUNJAB,GUJRAT,GUJRAT,32.578,74.0802
3151840342,2602,atm,UBL kachairi road Branch ATM,330,PUNJAB,GUJRAT,GUJRAT,32.578,74.0801
3151840395,2602,atm,"National Bank ATM Machine, Circular Road Gujrat",330,PUNJAB,GUJRAT,GUJRAT,32.5716,74.0816
3151841538,2601,bank,ایچ بی ایل پاکستان,330,PUNJAB,GUJRAT,GUJRAT,32.5723,74.0817
3151841599,2601,bank,National Bank Of Punjab,330,PUNJAB,GUJRAT,GUJRAT,32.5716,74.0816
3166488547,2601,bank,Bank Of Punjab,330,PUNJAB,GUJRAT,GUJRAT,32.5843,74.0802
3166491169,2601,bank,Bank Al-Habib,330,PUNJAB,GUJRAT,GUJRAT,32.5843,74.0803
3166492361,2602,atm,Bank Al-Habib,330,PUNJAB,GUJRAT,GUJRAT,32.5843,74.0803
3166500036,2110,hospital,Doctor Hospital,330,PUNJAB,GUJRAT,GUJRAT,32.5845,74.0766
3166500107,2601,bank,Bank Of Punjab,330,PUNJAB,GUJRAT,GUJRAT,32.5791,74.0801
3166500133,2301,restaurant,Qand Fishan,330,PUNJAB,GUJRAT,GUJRAT,32.5953,74.0794
3166508317,2084,college,Punjab Risers College,330,PUNJAB,GUJRAT,GUJRAT,32.5839,74.0766
3166513265,2301,restaurant,Spanish Pizza Hut,330,PUNJAB,GUJRAT,GUJRAT,32.5927,74.08
3166513268,2301,restaurant,Zaiqa Fast Food and Restaurant,330,PUNJAB,GUJRAT,GUJRAT,32.5776,74.0749
3166513553,2301,restaurant,Continental Pizza,330,PUNJAB,GUJRAT,GUJRAT,32.5757,74.075
3166520131,2082,school,Grammar Public School,330,PUNJAB,GUJRAT,GUJRAT,32.5845,74.083
3168657550,2301,restaurant,Hot and Spicy,330,PUNJAB,GUJRAT,GUJRAT,32.5797,74.0754
3168660567,2082,school,Bloomfield School,330,PUNJAB,GUJRAT,GUJRAT,32.5836,74.0765
3168661069,2084,college,Jinah College for womens,330,PUNJAB,GUJRAT,GUJRAT,32.5835,74.0764
3168666399,2301,restaurant,Gourmet,330,PUNJAB,GUJRAT,GUJRAT,32.5758,74.0749
3174610102,2950,tower,,530,SINDH,UMER KOT,UMER KOT,25.3652,69.6218
3175275900,2950,tower,,530,SINDH,UMER KOT,UMER KOT,25.4032,69.6115
3177597468,2301,restaurant,,350,PUNJAB,KHANEWAL,MIAN CHANNU,30.4394,72.3266
3177597469,2301,restaurant,,350,PUNJAB,KHANEWAL,MIAN CHANNU,30.4397,72.3254
3177604161,2256,stadium,,350,PUNJAB,KHANEWAL,MIAN CHANNU,30.4444,72.3526
3177604163,2084,college,Govt. Degree College,350,PUNJAB,KHANEWAL,MIAN CHANNU,30.445,72.3545
3178797941,2110,hospital,Hashmat Medical Complex,330,PUNJAB,GUJRAT,GUJRAT,32.5838,74.0765
3178814094,2111,clinic,RHC,396,PUNJAB,RAWALPINDI,GUJAR KHAN,33.2124,73.1025
3191259714,2301,restaurant,Kaiser Restaurant,0,SINDH,KARACHI,SADDAR TOWN,24.8555,67.0095
3195695740,2081,university,Mirpur University of Science and Technology (MUST),12,AZAD KASHMIR,MIRPUR,MIRPUR,33.1498,73.7451
3199397501,2110,hospital,Akhtar Saeed Trust Teaching Hospital,355,PUNJAB,LAHORE,LAHORE CITY,31.4445,74.2128
3205289282,2016,market_place,J Block Market,355,PUNJAB,LAHORE,LAHORE CITY,31.4479,74.2102
3206662921,2082,school,Govt.Comprehensive Higher Secondary School,355,PUNJAB,LAHORE,LAHORE CITY,31.5845,74.3549
3207587709,2016,market_place,ماركيٹ,187,FATA,ORAKZAI AGENCY,LOWER ORAKZAI,33.7993,71.1719
3208104768,2301,restaurant,"Banera, Rooftop Restaurant",355,PUNJAB,LAHORE,LAHORE CITY,31.4472,74.215
3228594800,2301,restaurant,Bundu Khan,354,PUNJAB,LAHORE,LAHORE CANTT,31.5343,74.3642
3228594852,2502,bakery,Rahat Bakery,354,PUNJAB,LAHORE,LAHORE CANTT,31.5296,74.3768
3228646369,2110,hospital,Fauji Foundation Hospital,354,PUNJAB,LAHORE,LAHORE CANTT,31.5001,74.3949
3228646370,2082,school,Fauji Foundation School,354,PUNJAB,LAHORE,LAHORE CANTT,31.4989,74.3958
